"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_004M"
"310M100US40080","Richmond-Berea, KY Micro Area","37098","1481","93.6","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.8","1.6","7.3","2.0","32.3","2.4","40.6","2.6","19.7","1.8","23231","1552","N","N","N","N","N","N","N","N","N","N","13867","1432","52.9","5.8","45.5","6.5","7.4","4.0","47.1","5.8","36.2","5.7","10.9","3.8","21.2","(X)","21.3","(X)","19.3","(X)","35206","4737","36360","5026","17217","15186","N","N","N","-","**","-","**","98608","14684","31346","1102","36750","5142","14875","14047","44633","8625","45058","6959","27443","3216","50272","6447","46456","12684","51029","4646","63975","4659","18781","4698","25916","8247","21763","2446","24431","7647","20282","9249","30124","2617","21004","2467","20316","4895","33012","19332","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US40140","Riverside-San Bernardino-Ontario, CA Metro Area","1285948","7954","69.3","0.5","7.6","0.3","1.0","0.1","5.7","0.2","0.2","0.1","13.3","0.5","2.8","0.2","36.8","0.4","47.7","0.4","2.9","0.2","35.7","0.5","40.4","0.5","21.0","0.3","959168","9406","50.1","0.7","49.9","0.7","70.5","0.7","20.2","0.7","9.4","0.5","326780","6601","52.5","1.4","43.8","1.3","8.7","0.8","47.5","1.4","35.1","1.0","12.4","1.0","33.5","(X)","33.5","(X)","29.3","(X)","51695","757","54449","1216","44320","2950","36705","70321","6500","38207","9800","42603","1670","49720","5600","45912","1071","57252","1317","25456","1867","53444","1486","61216","1193","38565","1101","57463","1049","52086","1112","62045","1422","69403","1150","31022","1398","41519","1846","31427","923","26900","979","24146","1124","47258","3768","38504","1971","31947","1918","56012","5144","(X)","(X)","(X)","(X)","(X)","(X)","4482"
"310M100US40220","Roanoke, VA Metro Area","129023","2071","85.7","1.0","10.9","0.9","N","N","N","N","N","N","N","N","N","N","N","N","84.2","1.0","3.0","0.7","29.4","1.3","40.9","1.1","26.7","1.0","83081","3057","38.8","2.4","61.2","2.4","75.0","2.5","18.6","2.1","6.4","1.4","45942","3045","55.6","2.7","49.7","2.9","6.0","1.7","44.4","2.7","36.8","2.7","7.6","2.1","28.5","(X)","29.8","(X)","24.9","(X)","46974","2362","48871","2808","31559","4009","54349","25102","16641","-","**","75876","31363","36250","29098","36707","27052","49468","2586","38676","16583","52989","4867","54787","3331","32068","4832","58928","3515","60905","2900","57045","3489","67177","3279","31484","2083","47770","16823","25908","1555","21936","2141","20015","1814","42587","16444","31479","4889","27272","3034","55630","10710","(X)","(X)","(X)","(X)","(X)","(X)","46136"
"310M100US40260","Roanoke Rapids, NC Micro Area","29081","1250","46.2","2.8","48.1","3.0","N","N","N","N","N","N","N","N","N","N","N","N","45.5","2.7","1.2","0.9","23.9","2.8","45.5","2.7","29.4","2.2","18132","1430","N","N","N","N","N","N","N","N","N","N","10949","1280","58.4","6.0","54.8","6.2","3.6","2.4","41.6","6.0","36.2","6.0","5.4","2.9","27.4","(X)","28.2","(X)","24.3","(X)","29930","3242","41041","6037","22068","4690","25804","N","N","-","**","15879","9479","13805","3867","N","N","41415","6752","16335","3909","32629","8130","35848","4689","23256","4446","41200","3604","25961","4646","48274","5569","58636","5196","19017","3661","27955","19767","18549","4116","13975","1467","13623","1460","33323","17512","31178","4579","30916","6037","47326","52285","(X)","(X)","(X)","(X)","(X)","(X)","17258"
"310M100US40340","Rochester, MN Metro Area","73900","1330","92.3","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.0","0.9","4.7","0.9","36.0","1.5","38.5","1.3","20.8","0.9","50297","1663","44.9","2.3","55.1","2.3","79.7","2.2","13.9","1.9","6.4","1.5","23603","1698","56.4","3.4","49.6","3.7","6.8","2.1","43.6","3.4","33.4","3.9","10.2","2.7","22.6","(X)","20.9","(X)","23.9","(X)","63733","3480","64557","3144","N","N","2,500-","76043","8508","-","**","N","N","N","N","41458","13393","65175","3141","20236","12396","67823","5265","81451","3421","39845","3043","77628","3104","75669","4362","79918","3821","87816","2868","43800","4674","40488","9639","35782","4118","29048","4830","25634","3552","58333","14362","40890","3096","39234","4957","63279","12539","(X)","(X)","(X)","(X)","(X)","(X)","***"
"310M100US40380","Rochester, NY Metro Area","419798","4063","84.4","0.4","10.6","0.4","N","N","2.0","0.2","N","N","1.6","0.3","1.2","0.2","5.0","0.3","81.7","0.5","4.1","0.4","30.8","0.6","41.0","0.7","24.1","0.5","257542","4610","43.2","1.0","56.8","1.0","70.5","1.1","22.3","1.0","7.2","0.9","162256","4138","53.3","1.6","44.5","1.4","8.8","1.0","46.7","1.6","36.8","1.8","9.9","1.3","28.2","(X)","26.9","(X)","28.7","(X)","50701","1061","54135","1086","26870","2022","42565","66679","14566","-","**","25334","10831","37405","8386","30486","3046","55002","1144","22488","3198","53178","1502","61908","1609","37736","1693","64306","1974","58189","3085","68229","2352","80879","1581","30209","1577","42894","3332","31394","924","27497","1528","24786","1005","53087","7685","37268","2548","32381","2872","52926","2384","(X)","(X)","(X)","(X)","(X)","(X)","14800"
"310M100US40420","Rockford, IL Metro Area","130401","1912","82.8","1.2","9.7","0.8","N","N","1.6","0.3","N","N","4.3","1.0","N","N","9.4","0.7","78.1","0.9","2.7","0.6","33.7","1.4","39.9","1.1","23.7","0.9","91578","2766","43.9","1.6","56.1","1.6","70.1","2.2","23.0","1.9","6.9","1.4","38823","2347","53.3","3.4","46.5","3.4","6.8","2.0","46.7","3.4","40.4","3.4","6.3","1.9","29.4","(X)","28.8","(X)","29.1","(X)","50647","1895","54456","2472","29272","7710","N","75465","15143","-","**","26462","7111","N","N","31665","6055","56418","2779","22440","19706","52118","2958","62668","4121","37008","1868","59964","2455","52984","3835","64689","3244","73283","3767","27469","6282","50364","5936","27683","2536","24916","2031","22752","2439","51026","20150","33183","3799","31473","3642","46494","20502","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US40580","Rocky Mount, NC Metro Area","55868","1496","55.4","2.0","41.4","1.8","N","N","N","N","N","N","N","N","N","N","N","N","54.2","1.8","2.8","1.1","28.1","2.1","40.3","1.8","28.8","1.3","36967","1831","37.8","3.1","62.2","3.1","66.4","3.5","27.9","3.2","5.7","1.8","18901","1512","61.6","4.6","53.3","4.7","8.2","2.5","38.4","4.6","31.7","4.0","6.7","3.1","27.7","(X)","30.5","(X)","21.9","(X)","37319","2624","44937","5227","30048","3379","31299","N","N","-","**","22311","19329","22529","17902","28182","10223","45910","5215","10475","2952","36636","4658","47832","5826","28051","3012","45630","4235","35176","6516","53125","5127","61278","5656","21682","3977","37375","6676","20700","1962","18206","2498","17687","3714","18737","3643","29103","8682","27568","12504","29787","27602","(X)","(X)","(X)","(X)","(X)","(X)","18779"
"310M100US40660","Rome, GA Metro Area","34373","1224","78.0","2.2","13.7","2.0","N","N","N","N","N","N","N","N","N","N","N","N","77.1","2.1","3.9","1.3","31.2","2.7","38.5","2.8","26.4","1.9","22422","1330","N","N","N","N","N","N","N","N","N","N","11951","1459","54.7","6.5","48.2","6.8","6.5","3.5","45.3","6.5","33.5","6.0","11.7","4.7","34.0","(X)","32.0","(X)","34.2","(X)","37841","2541","41754","5182","24250","14676","-","24928","20364","-","**","34017","4998","37568","25809","33495","3694","42172","5999","12542","15820","39796","7366","48601","6920","27349","5723","47276","4755","45595","11859","48729","5232","56713","5373","18888","11454","35375","19369","21997","2894","21409","1635","21480","1629","19686","33466","24227","8847","24281","6953","22316","59441","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US40700","Roseburg, OR Micro Area","43348","1456","95.3","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.4","1.5","2.4","1.4","24.7","1.9","39.1","1.9","33.8","1.6","29532","1827","N","N","N","N","N","N","N","N","N","N","13816","1739","55.0","5.4","42.3","5.5","12.7","4.5","45.0","5.4","32.1","5.7","12.9","4.1","28.6","(X)","29.9","(X)","25.5","(X)","39757","2918","39537","2935","-","**","26728","59614","46715","-","**","-","**","41320","13947","61416","19506","39329","2910","42426","19611","38836","5312","49959","7117","33667","3796","48056","5004","37379","8606","51993","4018","55864","5066","25587","5537","35465","10236","25162","4082","19677","2762","17610","2171","34008","21787","31547","6664","26116","2872","50574","11952","(X)","(X)","(X)","(X)","(X)","(X)","23855"
"310M100US40740","Roswell, NM Micro Area","22944","1082","78.7","4.0","N","N","N","N","N","N","N","N","16.6","3.5","N","N","45.3","2.8","51.1","2.9","4.8","2.0","30.6","3.0","39.0","3.4","25.6","2.1","16002","1128","N","N","N","N","N","N","N","N","N","N","6942","1130","67.8","8.0","58.6","8.9","9.2","5.9","32.2","8.0","29.6","8.6","2.5","2.4","19.8","(X)","18.2","(X)","22.2","(X)","42382","5681","46535","5609","N","N","N","-","**","-","**","33962","6757","N","N","35775","6157","52853","7633","26639","18553","46921","10505","47249","7733","35116","8599","52864","5577","40689","5900","64403","14025","64424","8728","21855","6445","40938","30374","19074","5843","18313","4916","16668","4834","27474","12608","25383","15005","25777","13884","9713","58604","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US40780","Russellville, AR Micro Area","29533","1198","89.8","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.1","2.5","3.2","1.3","34.2","3.0","38.6","2.7","24.0","2.5","20973","1466","N","N","N","N","N","N","N","N","N","N","8560","1428","53.2","7.0","49.5","7.3","3.7","2.9","46.8","7.0","36.5","6.6","10.3","4.5","33.0","(X)","34.1","(X)","29.7","(X)","41724","3208","42818","2932","N","N","29079","N","N","-","**","39919","16560","31044","9638","39385","21669","42650","3099","22793","14772","46151","7345","50632","5646","30185","4586","48228","5305","44334","12473","49123","6403","55473","5981","17998","5319","44205","18565","24192","3525","20927","4315","20050","6596","50000","24533","33471","11266","28621","10956","47009","13009","(X)","(X)","(X)","(X)","(X)","(X)","13865"
"310M100US40900","Sacramento--Arden-Arcade--Roseville, CA Metro Area","786864","4406","72.6","0.6","7.2","0.3","0.9","0.1","9.9","0.4","0.5","0.1","5.1","0.4","3.8","0.3","15.7","0.4","63.6","0.6","4.3","0.3","34.2","0.5","40.0","0.4","21.5","0.4","522154","7051","46.7","1.0","53.3","1.0","70.8","0.9","21.4","0.8","7.8","0.6","264710","7008","54.2","1.4","43.0","1.2","11.2","1.0","45.8","1.4","34.3","1.3","11.5","1.1","25.3","(X)","25.0","(X)","23.9","(X)","56813","1115","61733","1358","35033","3148","35358","60742","1882","41819","5889","39310","3328","43791","5331","41251","1877","64847","1517","25778","2531","60025","1605","68235","2632","44277","1357","67931","1624","62630","2617","71427","1877","83277","2087","35709","1924","45479","4215","36892","980","34677","1932","30309","1455","52435","4776","39539","1712","35324","2184","57528","6860","(X)","(X)","(X)","(X)","(X)","(X)","8854"
"310M100US40980","Saginaw-Saginaw Township North, MI Metro Area","78010","1382","79.8","1.2","16.8","1.1","N","N","N","N","N","N","N","N","N","N","5.6","0.7","75.7","1.3","4.5","1.0","26.7","1.4","41.0","1.2","27.9","1.2","50140","1850","38.6","2.5","61.4","2.5","69.5","2.7","23.7","2.3","6.8","1.6","27870","1656","54.0","3.4","49.5","3.2","4.5","1.4","46.0","3.4","38.9","2.9","7.1","2.6","32.1","(X)","31.8","(X)","31.2","(X)","40318","1865","45490","3334","22435","3631","20988","98247","19281","-","**","29446","14994","35559","26879","26797","2887","46952","3166","20130","5617","43395","6019","52211","2826","33040","3426","51663","2687","46669","9389","53555","3296","62968","3015","25216","3558","30556","14901","25938","2362","23693","2389","22774","2450","40583","13728","30213","5022","27509","5747","48850","21185","(X)","(X)","(X)","(X)","(X)","(X)","9604"
"310M100US41060","St. Cloud, MN Metro Area","71971","1503","93.9","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.9","1.1","7.3","1.3","35.2","1.2","37.1","1.2","20.4","1.0","47503","1799","44.8","2.7","55.2","2.7","82.3","2.2","11.2","1.8","6.5","1.4","24468","1549","48.2","4.2","36.0","4.0","12.2","3.1","51.8","4.2","35.8","4.6","16.0","3.1","27.7","(X)","27.6","(X)","27.2","(X)","54573","3076","55963","1910","26036","22867","N","N","N","-","**","N","N","N","N","53493","28950","56103","1792","24913","8888","64343","2359","67352","3496","32813","3419","69561","3082","75235","6115","66608","3148","79086","3418","30736","4543","47274","10369","26591","3406","23484","2092","21371","1900","32978","7226","32471","4566","25323","6833","56558","17113","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US41100","St. George, UT Metro Area","48186","2125","95.4","1.5","N","N","N","N","N","N","N","N","N","N","N","N","6.8","1.5","90.3","1.8","4.3","1.6","32.5","2.1","29.1","1.9","34.1","1.9","35436","2146","N","N","N","N","N","N","N","N","N","N","12750","1957","55.9","6.6","48.9","7.6","7.0","4.1","44.1","6.6","32.4","5.4","11.7","5.5","31.3","(X)","31.1","(X)","30.6","(X)","43837","3514","45096","3431","36102","34080","22700","51717","15566","-","**","N","N","75028","50726","26368","9236","46199","3149","17417","11077","45050","6144","55966","5643","41232","3375","52193","4385","47918","5863","56663","5256","56353","2891","40136","8933","45530","19564","23196","3206","22136","3302","21064","3858","42000","74975","25877","6117","20655","10048","30190","8311","(X)","(X)","(X)","(X)","(X)","(X)","11202"
"310M100US41140","St. Joseph, MO-KS Metro Area","47656","1286","93.2","1.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.2","1.3","7.1","1.4","29.2","2.0","38.6","2.0","25.2","1.6","31179","1822","42.1","3.2","57.9","3.2","73.9","3.4","17.0","2.4","9.0","2.6","16477","1514","54.2","4.9","48.7","4.5","5.5","2.3","45.8","4.9","36.3","5.2","9.6","3.1","25.9","(X)","26.1","(X)","24.7","(X)","43784","2750","44744","2887","21095","18861","N","N","N","2,500-","***","N","N","N","N","38958","32742","44933","2967","23524","6843","55775","7287","52061","5786","34337","3152","58457","2824","56440","9061","58833","2143","68021","3498","28999","4933","33924","12528","22712","2355","20892","1404","20573","1443","38333","17943","26902","4169","25316","5506","50342","11253","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US41180","St. Louis, MO-IL Metro Area","1108723","6375","78.5","0.4","17.9","0.4","0.2","0.1","1.8","0.1","N","N","0.5","0.1","1.0","0.1","2.0","0.1","77.2","0.4","3.7","0.3","32.5","0.4","41.0","0.4","22.8","0.3","718958","8264","42.6","0.7","57.4","0.7","72.6","0.9","20.8","0.8","6.6","0.5","389765","7613","53.8","1.0","46.9","0.9","7.0","0.6","46.2","1.0","37.0","1.1","9.2","0.8","27.2","(X)","27.6","(X)","24.9","(X)","52243","630","59338","1012","28419","1098","23750","62468","12332","36220","29082","32366","7811","43474","6182","39026","4842","59607","1003","25179","2507","56859","1605","64081","1948","37683","1400","66870","1054","64925","1758","68084","1761","81306","1052","30801","1235","43666","2363","30432","618","26605","750","24552","763","53069","6238","35724","1256","31537","1015","51683","3213","(X)","(X)","(X)","(X)","(X)","(X)","13883"
"310M100US41420","Salem, OR Metro Area","142746","1929","85.8","1.3","N","N","N","N","N","N","N","N","6.2","1.1","3.1","0.8","14.3","1.0","79.0","1.1","4.8","0.7","34.1","1.2","37.4","1.3","23.7","0.9","101419","3271","46.3","2.2","53.7","2.2","71.9","2.1","19.9","1.8","8.1","1.5","41327","2957","58.0","3.2","49.5","3.4","8.5","2.3","42.0","3.2","34.0","3.5","8.0","1.9","24.9","(X)","24.2","(X)","22.3","(X)","45656","2068","47280","2084","N","N","31050","36463","20560","N","N","29344","8195","50459","14653","37541","10098","47648","2134","19259","5090","46053","3493","55397","2518","40596","2149","54395","2278","46006","5539","59892","3132","64414","2540","24962","3827","32609","10443","29566","2567","27180","4204","25675","3960","41784","18810","33043","4337","29947","5320","45699","19613","(X)","(X)","(X)","(X)","(X)","(X)","16822"
"310M100US41500","Salinas, CA Metro Area","124171","1866","76.4","1.3","3.0","0.5","N","N","7.4","0.7","N","N","9.2","1.0","3.0","0.7","41.1","1.1","46.2","1.0","3.6","0.7","34.8","1.4","40.3","1.2","21.3","0.8","89269","2659","49.8","2.1","50.2","2.1","71.2","2.3","19.2","2.0","9.6","1.4","34902","2152","54.2","3.3","43.7","3.1","10.5","2.3","45.8","3.3","33.3","3.4","12.4","2.7","26.3","(X)","26.4","(X)","23.2","(X)","58109","3535","60255","3016","55124","11322","30577","61757","14014","48931","11608","51467","5425","56114","11918","47365","2688","70988","3818","32652","5376","55827","4589","67165","6289","49116","3811","61788","3151","51474","3287","72885","4991","74026","3708","31243","4256","51894","8976","41865","4867","38274","6224","33152","5101","62603","9963","47611","7664","39861","7657","62548","15446","(X)","(X)","(X)","(X)","(X)","(X)","23232"
"310M100US41540","Salisbury, MD Metro Area","44623","2538","71.0","2.0","24.1","2.0","N","N","N","N","N","N","N","N","N","N","N","N","69.5","2.1","5.3","1.7","30.1","2.7","39.3","2.6","25.3","1.7","29916","1913","45.4","4.1","54.6","4.1","67.7","4.3","26.1","3.9","6.2","2.1","14707","1893","59.4","5.3","50.8","6.1","8.6","3.4","40.6","5.3","32.2","5.2","8.4","2.8","32.6","(X)","31.6","(X)","31.5","(X)","49357","5232","53841","5831","31549","6315","N","54537","17085","-","**","N","N","26449","17225","31827","23457","54034","5828","21484","7449","54951","15138","57046","6735","34409","3070","57698","8959","53333","14380","60279","9155","73601","4428","28618","6487","39674","18618","27294","4269","26155","5707","24238","6679","48704","32228","29134","9487","29308","9103","26182","23030","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US41580","Salisbury, NC Micro Area","51406","1706","83.4","1.8","13.3","1.7","N","N","N","N","N","N","N","N","N","N","N","N","79.8","1.6","3.4","1.0","28.6","1.8","40.9","1.9","27.1","1.3","35990","1879","39.6","3.5","60.4","3.5","71.5","3.8","20.4","2.8","8.1","2.7","15416","1459","58.7","4.9","51.0","5.1","7.7","3.3","41.3","4.9","31.0","4.6","10.4","4.1","32.0","(X)","32.3","(X)","29.7","(X)","40089","2122","43025","2754","30902","4334","N","N","N","-","**","13750","13676","N","N","35037","16693","43950","2797","17854","16141","46941","7385","43774","3606","29282","2953","46066","3295","38410","4022","50231","5912","58664","4174","22130","3269","36897","9046","26321","2662","23115","3708","20728","4831","41548","13512","31567","7011","29122","4460","56337","18933","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US41620","Salt Lake City, UT Metro Area","380362","2860","87.8","0.6","1.5","0.2","0.9","0.2","3.2","0.3","0.8","0.1","4.4","0.5","1.5","0.3","12.6","0.6","80.4","0.6","5.1","0.6","41.5","0.8","36.2","0.7","17.2","0.4","267543","4479","51.3","1.2","48.7","1.2","77.7","1.2","15.5","0.9","6.9","0.7","112819","4188","48.0","1.9","38.1","2.1","9.9","1.3","52.0","1.9","38.1","2.1","14.0","1.7","25.7","(X)","25.2","(X)","24.4","(X)","60061","1140","61828","974","50871","13046","29840","60315","6528","58628","32927","32895","6012","38203","11755","38796","2881","63609","1787","34122","5773","61006","1229","72409","2345","42082","2208","68578","1838","62797","1724","75873","2157","78030","1741","37694","2156","45581","7340","36891","1765","32926","2539","27402","2750","63446","13430","41445","3194","34944","3481","59385","5072","(X)","(X)","(X)","(X)","(X)","(X)","11991"
"310M100US41660","San Angelo, TX Metro Area","43104","1598","90.4","2.2","N","N","N","N","N","N","N","N","N","N","N","N","29.6","2.5","63.8","2.4","7.1","1.9","32.2","2.7","36.1","2.5","24.6","2.2","27914","1776","N","N","N","N","N","N","N","N","N","N","15190","1671","52.3","6.2","47.7","6.4","4.5","2.5","47.7","6.2","39.1","5.8","8.7","4.4","27.8","(X)","26.6","(X)","27.2","(X)","44910","4093","47949","4230","30105","9795","N","41282","36046","-","**","N","N","53359","44113","38761","6009","51339","2779","26885","7547","50792","5933","50368","7250","39722","7182","58152","6746","51318","3519","65580","9438","70560","6505","23190","5546","60712","29229","27091","4060","26750","7594","25122","12225","29114","12355","27243","8663","25375","6722","58434","19679","(X)","(X)","(X)","(X)","(X)","(X)","N"
