"GEO_ID","NAME","S2201_C01_011M","S2201_C01_012E","S2201_C01_012M","S2201_C01_013E","S2201_C01_013M","S2201_C01_014E","S2201_C01_014M","S2201_C01_015E","S2201_C01_015M","S2201_C01_016E","S2201_C01_016M","S2201_C01_017E","S2201_C01_017M","S2201_C01_018E","S2201_C01_018M","S2201_C01_019E","S2201_C01_019M","S2201_C01_020E","S2201_C01_020M","S2201_C01_021E","S2201_C01_021M","S2201_C02_001E","S2201_C02_001M","S2201_C02_002E","S2201_C02_002M","S2201_C02_003E","S2201_C02_003M","S2201_C02_004E","S2201_C02_004M","S2201_C02_005E","S2201_C02_005M","S2201_C02_006E","S2201_C02_006M","S2201_C02_007E","S2201_C02_007M","S2201_C02_008E","S2201_C02_008M","S2201_C02_009E","S2201_C02_009M","S2201_C02_010E","S2201_C02_010M","S2201_C02_011E","S2201_C02_011M","S2201_C02_012E","S2201_C02_012M","S2201_C02_013E","S2201_C02_013M","S2201_C02_014E","S2201_C02_014M","S2201_C02_015E","S2201_C02_015M","S2201_C02_016E","S2201_C02_016M","S2201_C02_017E","S2201_C02_017M","S2201_C02_018E","S2201_C02_018M","S2201_C02_019E","S2201_C02_019M","S2201_C02_020E","S2201_C02_020M","S2201_C02_021E","S2201_C02_021M","S2201_C03_001E","S2201_C03_001M","S2201_C03_002E","S2201_C03_002M","S2201_C03_003E","S2201_C03_003M","S2201_C03_004E","S2201_C03_004M","S2201_C03_005E","S2201_C03_005M","S2201_C03_006E","S2201_C03_006M","S2201_C03_007E","S2201_C03_007M","S2201_C03_008E","S2201_C03_008M","S2201_C03_009E","S2201_C03_009M","S2201_C03_010E","S2201_C03_010M","S2201_C03_011E","S2201_C03_011M","S2201_C03_012E","S2201_C03_012M","S2201_C03_013E","S2201_C03_013M","S2201_C03_014E","S2201_C03_014M","S2201_C03_015M","S2201_C03_015E","S2201_C03_016E","S2201_C03_016M","S2201_C03_017M","S2201_C03_018E","S2201_C03_018M","S2201_C03_019E","S2201_C03_019M","S2201_C03_020E","S2201_C03_020M","S2201_C03_021E","S2201_C03_021M","S2201_C01_001E","S2201_C01_001M","S2201_C01_002E","S2201_C01_002M","S2201_C01_003E","S2201_C01_003M","S2201_C01_004E","S2201_C01_004M","S2201_C01_005E","S2201_C01_005M","S2201_C01_006E","S2201_C01_006M","S2201_C01_007E","S2201_C01_007M","S2201_C01_008E","S2201_C01_008M","S2201_C01_009E","S2201_C01_009M","S2201_C01_010E","S2201_C01_010M","S2201_C01_011E","S2201_C03_017E"
"310M100US40700","Roseburg, OR Micro Area","N","N","N","3.1","0.9","1.9","0.9","93.4","1.5","39757","2918","29532","1827","26.3","3.5","36.9","4.6","36.8","3.8","0.7","(X)","11158","1374","25.7","5.8","52.3","8.0","50.2","9.7","47.2","8.6","N","N","93.7","2.6","N","N","2.1","1.8","N","N","N","N","N","N","3.2","2.2","1.7","1.6","92.1","3.1","19038","3366","7607","1196","24.6","8.0","52.0","9.9","23.5","6.7","(X)","(X)","32190","1630","59.0","3.3","15.8","3.3","6.3","2.0","36.2","3.8","N","N","95.9","1.5","N","N","0.8","0.5","N","N","N","N","N","N","3.0","1.4","2.0","1.2","2.1","93.9","50011","5694","1766","26.9","4.2","31.7","4.7","41.4","4.4","(X)","(X)","43348","1456","50.4","2.3","25.2","2.8","17.6","3.3","39.1","3.3","N","N","95.3","1.0","N","N","1.1","0.6","N","N","N","21925"
"310M100US40740","Roswell, NM Micro Area","N","16.6","3.5","N","N","45.3","2.8","51.1","2.9","42382","5681","16002","1128","18.3","4.1","33.8","5.7","47.9","5.4","0.6","(X)","4774","890","24.9","9.6","61.9","10.9","64.3","11.6","59.2","9.7","N","N","72.7","9.9","2.1","2.8","N","N","N","N","N","N","23.2","9.7","N","N","65.2","11.2","31.7","10.8","16693","7445","3376","780","26.5","12.3","43.2","13.3","30.3","12.7","(X)","(X)","18170","1012","42.1","3.4","27.0","4.5","10.5","3.2","32.1","4.6","N","N","80.3","4.7","2.4","1.3","N","N","N","N","N","N","14.9","4.2","N","N","40.1","3.8","3.9","56.2","52384","4011","1129","16.1","4.0","31.3","6.1","52.6","6.1","(X)","(X)","22944","1082","38.5","2.8","34.2","3.6","21.7","4.0","37.7","4.1","N","N","78.7","4.0","2.3","1.0","N","N","N","N","N","12626"
"310M100US40780","Russellville, AR Micro Area","N","N","N","N","N","9.1","2.1","85.1","2.5","41724","3208","20973","1466","15.5","3.3","30.0","4.7","54.5","4.5","5.1","(X)","3284","841","26.7","10.1","53.0","12.3","69.6","11.3","49.8","12.7","N","N","79.6","14.4","10.4","9.0","N","N","N","N","N","N","N","N","N","N","14.3","12.3","73.1","15.6","20824","4110","2507","666","9.9","7.9","61.5","16.4","28.6","14.8","(X)","(X)","26249","1392","38.3","3.3","29.9","4.2","9.7","2.9","27.4","3.7","N","N","91.0","2.5","2.7","1.7","N","N","N","N","N","N","N","N","N","N","8.4","1.8","2.5","86.6","44906","3214","1512","16.2","3.6","25.7","4.7","58.0","4.6","(X)","(X)","29533","1198","37.0","3.0","32.5","4.3","16.3","3.5","29.9","3.6","N","N","89.8","2.3","3.6","1.4","N","N","N","N","N","18466"
"310M100US40900","Sacramento--Arden-Arcade--Roseville, CA Metro Area","0.1","5.1","0.4","3.8","0.3","15.7","0.4","63.6","0.6","56813","1115","522154","7051","16.0","0.7","35.7","0.9","48.2","1.0","1.1","(X)","80210","4508","20.9","2.0","68.6","3.0","52.8","2.6","37.5","3.0","92.5","1.6","54.5","2.8","16.6","2.1","2.1","0.9","9.8","1.5","1.2","0.5","8.4","1.8","7.5","1.6","28.1","2.3","38.8","2.6","21656","1162","65849","3955","25.3","2.9","48.9","2.9","25.8","2.4","(X)","(X)","706654","5174","37.2","0.5","30.3","0.8","10.2","0.6","23.7","0.8","96.7","0.3","74.7","0.6","6.1","0.4","0.7","0.1","9.9","0.5","0.4","0.1","4.8","0.4","3.3","0.3","14.3","0.4","0.6","66.4","62268","1024","6809","14.7","0.7","33.8","1.0","51.5","1.1","(X)","(X)","786864","4406","35.5","0.5","34.2","0.8","14.5","0.6","25.1","0.8","96.2","0.3","72.6","0.6","7.2","0.3","0.9","0.1","9.9","0.4","0.5","456305"
"310M100US40980","Saginaw-Saginaw Township North, MI Metro Area","N","0.8","0.5","1.6","0.6","5.6","0.7","75.7","1.3","40318","1865","50140","1850","23.0","2.5","33.6","3.1","43.4","2.8","5.9","(X)","18141","1671","23.4","4.4","43.6","5.5","51.8","5.6","45.9","5.2","N","N","52.5","3.8","43.6","3.7","N","N","N","N","N","N","2.0","1.8","1.9","1.2","10.3","2.4","45.7","3.7","16900","2072","11635","1362","34.4","6.2","41.6","7.5","24.0","5.5","(X)","(X)","59869","1776","45.1","1.9","23.2","1.9","6.5","1.3","24.6","2.4","N","N","88.1","1.5","8.6","1.4","N","N","N","N","N","N","0.5","0.3","1.5","0.7","4.2","0.9","1.6","84.8","50063","2295","1828","19.6","2.2","31.2","3.1","49.2","3.0","(X)","(X)","78010","1382","40.1","1.6","28.0","2.0","17.0","1.9","29.6","2.2","N","N","79.8","1.2","16.8","1.1","N","N","N","N","N","38505"
"310M100US41060","St. Cloud, MN Metro Area","N","N","N","N","N","1.7","0.5","92.9","1.1","54573","3076","47503","1799","11.3","1.3","24.5","2.6","64.2","2.4","1.4","(X)","5699","1235","20.4","7.1","47.9","9.8","57.0","11.6","61.0","9.4","N","N","79.8","9.7","17.0","8.6","N","N","0.8","1.2","N","N","N","N","N","N","3.1","3.2","77.1","9.9","14946","5065","3665","969","14.4","7.7","66.2","10.6","19.4","8.1","(X)","(X)","66272","1768","30.5","1.4","29.8","1.8","9.3","1.6","19.4","2.1","N","N","95.1","1.3","2.5","1.1","N","N","0.8","0.4","N","N","N","N","N","N","1.6","0.5","1.2","94.3","58338","2740","1706","11.1","1.3","21.0","2.5","67.9","2.3","(X)","(X)","71971","1503","29.7","1.2","31.3","1.9","13.1","1.8","22.7","2.2","N","N","93.9","1.1","3.6","0.8","N","N","0.8","0.3","N","43838"
"310M100US41100","St. George, UT Metro Area","N","N","N","N","N","6.8","1.5","90.3","1.8","43837","3514","35436","2146","23.7","2.9","31.9","4.2","44.4","4.2","0.7","(X)","4565","1032","29.9","10.2","64.8","10.9","44.2","11.1","36.2","11.9","N","N","90.7","6.3","N","N","N","N","1.6","2.1","N","N","N","N","N","N","3.5","4.5","88.2","7.4","24329","3129","3762","1011","8.0","5.1","37.1","14.4","54.9","15.2","(X)","(X)","43621","2085","46.5","2.5","29.4","2.7","11.3","2.7","28.2","3.8","N","N","95.9","1.6","N","N","N","N","0.4","0.2","N","N","N","N","N","N","7.1","1.5","1.9","90.5","46080","2588","2010","25.5","3.2","31.3","4.3","43.1","4.5","(X)","(X)","48186","2125","44.9","2.3","32.7","2.5","14.4","2.8","28.9","3.9","N","N","95.4","1.5","N","N","N","N","0.6","0.2","N","31674"
"310M100US41140","St. Joseph, MO-KS Metro Area","N","N","N","1.9","0.9","3.0","0.9","91.2","1.3","43784","2750","31179","1822","14.4","1.9","30.4","3.4","55.2","3.7","1.4","(X)","7930","1166","17.4","4.7","48.2","8.8","57.0","8.6","50.6","8.3","N","N","82.3","5.9","9.6","5.0","N","N","N","N","N","N","N","N","5.1","3.9","5.8","4.3","76.9","6.9","14809","2624","4778","1048","19.8","7.5","57.1","10.1","23.1","8.0","(X)","(X)","39726","1424","41.3","2.1","27.3","2.5","7.8","2.1","27.8","2.5","N","N","95.4","1.5","1.5","0.8","N","N","N","N","N","N","N","N","1.3","0.8","2.4","1.0","1.5","94.0","51801","3187","1585","13.5","2.0","25.5","3.5","61.0","3.9","(X)","(X)","47656","1286","37.3","1.6","30.8","2.5","16.0","2.6","31.6","2.4","N","N","93.2","1.2","2.9","1.0","N","N","N","N","N","26401"
"310M100US41180","St. Louis, MO-IL Metro Area","N","0.5","0.1","1.0","0.1","2.0","0.1","77.2","0.4","52243","630","718958","8264","14.4","0.4","31.9","0.7","53.8","0.8","1.1","(X)","154351","5681","22.8","1.5","52.0","2.0","51.3","2.0","42.1","1.9","N","N","49.1","1.7","46.6","1.7","0.3","0.2","1.2","0.4","N","N","0.8","0.4","2.1","0.6","2.4","0.6","47.7","1.7","18161","1229","105848","5016","24.0","2.1","46.7","2.7","29.3","2.3","(X)","(X)","954372","7457","36.6","0.5","27.3","0.6","7.2","0.5","21.3","0.5","N","N","83.3","0.5","13.3","0.5","0.2","0.1","1.9","0.1","N","N","0.4","0.1","0.9","0.1","1.9","0.2","0.5","82.0","59485","1044","7824","12.7","0.5","29.3","0.8","58.0","0.8","(X)","(X)","1108723","6375","34.6","0.4","30.7","0.7","13.4","0.5","24.2","0.5","N","N","78.5","0.4","17.9","0.4","0.2","0.1","1.8","0.1","N","613110"
"310M100US41420","Salem, OR Metro Area","0.3","6.2","1.1","3.1","0.8","14.3","1.0","79.0","1.1","45656","2068","101419","3271","16.8","1.5","33.5","2.5","49.7","2.9","1.3","(X)","36420","2269","23.8","2.9","57.6","4.4","49.0","5.3","44.9","4.3","N","N","75.9","4.3","N","N","2.7","1.6","1.8","1.6","1.3","1.6","11.6","3.5","6.3","2.3","25.4","3.7","65.4","4.2","21406","2504","27550","2311","16.6","3.9","48.3","5.2","35.0","5.2","(X)","(X)","106326","2790","40.8","1.4","28.8","2.1","7.7","1.4","25.0","2.0","N","N","89.2","1.4","N","N","0.8","0.4","2.0","0.5","0.7","0.5","4.4","0.9","2.0","0.8","10.5","1.1","1.5","83.7","55733","1644","3318","16.9","1.8","28.0","2.8","55.1","2.9","(X)","(X)","142746","1929","36.5","1.0","36.1","1.8","18.2","1.9","30.1","1.9","N","N","85.8","1.3","N","N","1.3","0.5","2.0","0.4","0.9","73869"
"310M100US41500","Salinas, CA Metro Area","0.2","9.2","1.0","3.0","0.7","41.1","1.1","46.2","1.0","58109","3535","89269","2659","11.7","1.3","33.5","2.2","54.7","2.4","0.8","(X)","10876","1384","13.4","4.2","75.6","5.7","51.2","6.3","33.3","6.8","95.5","2.7","66.9","6.4","4.7","3.5","0.6","0.7","6.3","3.8","1.5","2.1","15.6","5.2","4.5","2.7","61.6","6.8","23.1","5.3","28119","5511","9033","1189","9.5","4.7","47.5","7.1","43.0","7.5","(X)","(X)","113295","2330","38.4","1.4","37.0","1.9","10.7","1.4","20.2","1.4","97.1","0.7","77.3","1.5","2.9","0.6","0.4","0.2","7.5","0.8","0.3","0.2","8.6","1.1","2.9","0.7","39.1","1.2","1.2","48.4","61861","2065","2726","12.0","1.5","32.0","2.4","56.0","2.5","(X)","(X)","124171","1866","36.2","1.4","40.4","1.8","14.3","1.6","21.3","1.3","97.0","0.7","76.4","1.3","3.0","0.5","0.5","0.2","7.4","0.7","0.4","80236"
"310M100US41540","Salisbury, MD Metro Area","N","N","N","2.8","1.4","2.6","1.0","69.5","2.1","49357","5232","29916","1913","13.7","2.2","35.7","4.7","50.6","4.4","1.9","(X)","7195","1516","22.9","7.3","57.4","11.0","56.6","8.9","36.5","7.3","N","N","56.2","8.6","40.2","9.2","N","N","N","N","N","N","N","N","1.6","1.6","4.6","2.8","54.1","8.4","17294","4729","5190","1229","15.1","5.2","59.7","8.8","25.2","7.9","(X)","(X)","37428","2084","40.9","2.6","30.5","2.9","9.3","1.9","22.9","3.0","N","N","73.8","2.6","21.0","2.4","N","N","N","N","N","N","N","N","3.1","1.6","2.2","1.5","2.8","72.5","55449","5499","1659","13.4","2.5","30.7","4.8","56.0","4.7","(X)","(X)","44623","2538","38.0","2.5","34.8","3.1","16.9","2.6","25.1","2.9","N","N","71.0","2.0","24.1","2.0","N","N","N","N","N","24726"
"310M100US41580","Salisbury, NC Micro Area","N","N","N","1.0","0.7","4.6","0.8","79.8","1.6","40089","2122","35990","1879","18.5","2.7","37.8","4.3","43.8","3.9","1.8","(X)","7941","1313","25.8","6.6","52.7","9.1","51.4","8.6","48.4","8.6","N","N","69.0","7.9","26.4","7.8","N","N","N","N","N","N","N","N","1.9","1.9","7.0","5.4","62.7","8.6","18166","3635","5900","1133","32.1","10.0","50.8","10.3","17.1","7.5","(X)","(X)","43465","1749","42.1","2.0","26.4","3.0","9.8","2.3","28.0","3.2","N","N","86.1","2.2","10.9","2.0","N","N","N","N","N","N","N","N","0.8","0.8","4.2","1.0","2.2","82.9","45458","2655","1902","15.8","2.5","35.2","4.7","49.0","4.4","(X)","(X)","51406","1706","39.6","1.8","30.5","2.8","16.2","2.5","31.1","3.0","N","N","83.4","1.8","13.3","1.7","N","N","N","N","N","30090"
"310M100US41620","Salt Lake City, UT Metro Area","0.1","4.4","0.5","1.5","0.3","12.6","0.6","80.4","0.6","60061","1140","267543","4479","8.9","0.7","32.0","1.3","59.1","1.3","0.7","(X)","38727","2974","23.3","3.0","60.6","3.6","48.9","4.2","41.9","3.9","97.1","1.2","78.6","3.3","3.1","1.7","2.1","1.1","4.8","1.3","1.7","1.0","6.7","2.2","2.9","1.2","21.7","3.6","65.7","3.6","23099","2144","28693","2651","16.6","4.2","46.7","4.6","36.7","4.4","(X)","(X)","341635","3822","28.2","0.6","37.6","1.2","7.3","0.8","18.7","1.0","98.7","0.4","88.8","0.7","1.3","0.3","0.8","0.2","3.0","0.3","0.7","0.2","4.1","0.6","1.3","0.4","11.6","0.7","0.6","82.1","63102","1404","4318","7.9","0.6","30.3","1.3","61.8","1.3","(X)","(X)","380362","2860","27.7","0.6","40.0","1.1","11.5","0.9","21.1","1.0","98.5","0.3","87.8","0.6","1.5","0.2","0.9","0.2","3.2","0.3","0.8","238850"
