,CBSA,Latitude,Longitude
75234,19124,32.925975,-96.88322
75235,19124,32.828128,-96.84612
75236,19124,32.685533,-96.91745999999999
75237,19124,32.666984,-96.87633000000001
75238,19124,32.873926000000004,-96.70922
75240,19124,32.938774,-96.78543
75241,19124,32.669383,-96.77439
75243,19124,32.912225,-96.73688
75244,19124,32.922624,-96.83615999999999
75246,19124,32.791878000000004,-96.77365
75247,19124,32.817978000000004,-96.87928000000001
75248,19124,32.968123,-96.78863
75249,19124,32.639661,-96.95317
75251,19124,32.919104,-96.77497
75252,19124,32.998132,-96.79088
75253,19124,32.679924,-96.60367
75254,19124,32.946069,-96.794496
75270,19124,32.78133,-96.80198
75287,19124,32.998785999999996,-96.84436
75401,19124,33.15023,-96.11289000000001
75402,19124,33.082411,-96.08977
75403,19124,33.218505,-96.048665
75404,19124,33.056265,-96.080973
75407,19124,33.145720000000004,-96.49664
75409,19124,33.356094,-96.51907
75410,99999,32.793512,-95.63181999999999
75411,37580,33.867509999999996,-95.60594
75412,99999,33.815996000000005,-95.14402
75413,14300,33.43515,-96.16671
75414,43300,33.615634,-96.41899000000001
75414,14300,33.615634,-96.41899000000001
75415,19124,33.460446999999995,-95.75734
75416,37580,33.675155,-95.37293000000001
75417,99999,33.462828,-95.193
75418,14300,33.583771999999996,-96.1818
75420,44860,33.052712,-95.72124000000001
75421,37580,33.642542,-95.69761
75422,19124,33.146778999999995,-95.93998
75423,19124,33.291418,-96.20273
75424,19124,33.321604,-96.39502
75424,14300,33.321604,-96.39502
75425,37580,33.659729999999996,-95.58290600000001
75426,99999,33.626445000000004,-95.03534
75428,19124,33.25868,-95.91060999999999
75431,44860,33.027493,-95.46605
75432,19124,33.377005,-95.68573
75433,44860,33.133070000000004,-95.81773000000001
75434,37580,33.423626,-95.3567
75435,37580,33.507909000000005,-95.31828
75435,99999,33.507909000000005,-95.31828
75436,99999,33.670159000000005,-95.2609
75436,37580,33.670159000000005,-95.2609
75437,44860,33.253910999999995,-95.47125
75438,14300,33.595318,-96.07311
75439,14300,33.573304,-96.27386
75440,99999,32.882305,-95.73841999999999
75441,19124,33.432974,-95.65815
75442,19124,33.171898999999996,-96.35096
75443,14300,33.469719,-96.111103
75444,99999,32.730278999999996,-95.56286
75446,14300,33.589851,-95.90241999999999
75446,37580,33.589851,-95.90241999999999
75447,14300,33.774196999999994,-96.12045
75448,19124,33.31215,-95.81737
75449,19124,33.427504,-95.95578
75449,14300,33.427504,-95.95578
75450,19124,33.404332000000004,-95.52546
75451,30980,32.971224,-95.11339
75451,99999,32.971224,-95.11339
75452,14300,33.385224,-96.24781999999999
75452,19124,33.385224,-96.24781999999999
75453,19124,32.952736,-95.94594000000001
75453,99999,32.952736,-95.94594000000001
75454,19124,33.277317,-96.57345
75455,34420,33.166739,-94.9814
75456,34420,33.19045,-94.967456
75457,99999,33.151104,-95.21965
75458,19124,33.242656,-96.291572
75459,43300,33.518978999999995,-96.63523
75460,37580,33.660274,-95.55958000000001
75461,37580,33.663213,-95.460797
75462,37580,33.638587,-95.48589
75468,37580,33.536414,-95.39817
75469,19124,33.434737,-95.83057
75470,37580,33.60355,-95.81201999999999
75471,44860,33.041578,-95.39527
75472,99999,32.906194,-95.87966999999999
75473,37580,33.801663,-95.50309
75474,19124,32.896295,-96.06999
75475,14300,33.485315,-96.25525
75476,14300,33.695646999999994,-96.23380999999999
75477,37580,33.543006,-95.72381999999999
75478,44860,33.17329,-95.36663
75479,14300,33.613096999999996,-96.34474
75480,99999,33.04314,-95.19301999999999
75481,44860,33.323467,-95.39168000000001
75482,44860,33.143752,-95.60101999999999
75485,19124,33.362227000000004,-96.46299
75486,37580,33.734091,-95.76203000000001
75487,34420,33.346151,-95.15014000000001
75488,14300,33.76225,-96.00418
75489,43300,33.521578000000005,-96.48373000000001
75490,14300,33.435618,-96.3324
75491,14300,33.494285,-96.39598000000001
75491,19124,33.494285,-96.39598000000001
75491,43300,33.494285,-96.39598000000001
75492,14300,33.566266,-96.01082
75493,34420,33.165327000000005,-95.11279
75494,99999,32.922912,-95.28299
75494,30980,32.922912,-95.28299
75495,19124,33.426635,-96.5637
75495,43300,33.426635,-96.5637
75496,19124,33.350543,-96.05705
75497,99999,32.906074,-95.55779
75501,45500,33.414708000000005,-94.08984
75501,99999,33.414708000000005,-94.08984
75503,45500,33.476844,-94.09637
75505,45500,33.462379999999996,-94.0715
75550,99999,33.530829,-94.90585
75551,99999,33.118611,-94.1773
75554,99999,33.563837,-94.78066
75555,99999,32.930895,-94.13542
75556,99999,33.142532,-94.05585
75558,34420,33.236743,-94.84359
75559,45500,33.515778000000005,-94.61355
75560,99999,33.189862,-94.37468
75561,45500,33.480224,-94.2648
75562,99999,32.941359000000006,-94.25152
75563,99999,33.005009,-94.37603
75564,99999,32.880182,-94.27725
75565,99999,32.950857,-94.07429
75566,99999,33.157897,-94.50853000000001
75567,45500,33.328596000000005,-94.31589
75568,99999,33.206258,-94.63009
75569,45500,33.441774,-94.12531
75570,45500,33.465282,-94.41954
75571,99999,33.183401,-94.75227
75572,99999,33.210952,-94.13364
75573,45500,33.353249,-94.25971
75574,45500,33.328878,-94.53657
75599,45500,33.476552000000005,-94.39495
75601,32220,32.505247999999995,-94.73172
75601,30980,32.505247999999995,-94.73172
75602,32220,32.474499,-94.712
75602,30980,32.474499,-94.712
75603,30980,32.396207000000004,-94.70063
75604,30980,32.523779,-94.80691999999999
75605,32220,32.557684,-94.74353
75605,30980,32.557684,-94.74353
75606,30980,32.369393,-94.616062
75607,30980,32.51121,-94.783493
75608,30980,32.570051,-94.848063
75630,99999,32.854406,-94.55859
75631,99999,32.237924,-94.46427
75633,99999,32.145212,-94.31255999999999
75636,99999,33.035716,-94.81589
75637,99999,32.102729,-94.493543
75638,99999,33.02583,-94.72480999999999
75639,99999,32.285877,-94.1811
75640,32220,32.723482000000004,-94.69544
75640,30980,32.723482000000004,-94.69544
75640,99999,32.723482000000004,-94.69544
75641,30980,32.382771000000005,-94.57945
75642,32220,32.386275,-94.210541
75643,99999,32.019931,-94.37286999999999
75644,30980,32.727128,-94.9577
75645,30980,32.690553,-94.863311
75647,46340,32.531814000000004,-94.94358000000001
75647,30980,32.531814000000004,-94.94358000000001
75650,32220,32.507527,-94.55839
75651,32220,32.6941,-94.54519
75651,99999,32.6941,-94.54519
75652,30980,32.194938,-94.75851999999999
75652,99999,32.194938,-94.75851999999999
75654,30980,32.104159,-94.85568
75656,99999,32.998759,-94.61948000000001
75657,99999,32.768011,-94.34908
75657,32220,32.768011,-94.34908
75658,30980,32.195927000000005,-94.906515
75659,32220,32.507490999999995,-94.110636
75661,32220,32.667970000000004,-94.16846
75662,30980,32.387151,-94.87439
75662,46340,32.387151,-94.87439
75663,30980,32.386976000000004,-94.895098
75666,30980,32.301898,-94.928795
75667,30980,31.981458,-94.85741
75668,99999,32.920957,-94.69722
75669,99999,32.03719,-94.57688
75670,32220,32.547424,-94.37958
75671,32220,32.522659000000004,-94.389476
75672,32220,32.513985999999996,-94.30704
75672,99999,32.513985999999996,-94.30704
75680,30980,32.00923,-94.71766
75681,30980,31.934633,-94.68885999999999
75682,30980,32.25416,-94.932215
75683,99999,32.809765999999996,-94.70513000000001
75683,30980,32.809765999999996,-94.70513000000001
75684,30980,32.26958,-94.94935
75684,46340,32.26958,-94.94935
75685,99999,32.183774,-94.308713
75686,34420,32.97708,-94.96809
75686,30980,32.97708,-94.96809
75686,99999,32.97708,-94.96809
75687,30980,32.151755,-94.955432
75688,32220,32.55397,-94.239351
75689,30980,32.1826,-94.935456
75691,30980,32.312616,-94.53692
75691,99999,32.312616,-94.53692
75692,32220,32.472069,-94.09555999999999
75692,99999,32.472069,-94.09555999999999
75693,30980,32.533965,-94.86062
75694,32220,32.653731,-94.342725
75701,46340,32.325214,-95.29467
75702,46340,32.360498,-95.3071
75703,46340,32.264365000000005,-95.31347
75704,46340,32.388631,-95.41373
75705,46340,32.364281,-95.08971
75706,46340,32.456565000000005,-95.33155
75707,46340,32.292394,-95.20749
75708,46340,32.40331,-95.22276
75709,46340,32.31265,-95.39191
75710,46340,32.347549,-95.306528
75711,46340,32.539879,-95.419983
75712,46340,32.411237,-95.28990300000001
75750,46340,32.254414000000004,-95.06517
75751,11980,32.184027,-95.84625
75752,99999,32.223828000000005,-95.785482
75752,11980,32.223828000000005,-95.785482
75754,99999,32.412451000000004,-95.66711
75755,30980,32.649482,-95.1259
75756,11980,32.306045000000005,-95.60507
75757,27380,32.136787,-95.3671
75757,46340,32.136787,-95.3671
75758,11980,32.251068,-95.49667
75758,99999,32.251068,-95.49667
75759,27380,32.034127000000005,-95.41776
75760,30980,31.817889,-94.8631
75760,34860,31.817889,-94.8631
75762,46340,32.207845,-95.41859000000001
75763,11980,32.072339,-95.50433000000001
75763,37300,32.072339,-95.50433000000001
75764,27380,31.893439,-95.15272
75765,99999,32.617073,-95.22445
75765,30980,32.617073,-95.22445
75766,27380,31.953854999999997,-95.25281
75770,11980,32.132651,-95.64631999999999
75770,37300,32.132651,-95.64631999999999
75771,46340,32.522902,-95.42126
75772,27380,31.800846000000003,-95.30014200000001
75773,99999,32.674657,-95.46982
75773,46340,32.674657,-95.46982
75778,11980,32.33383,-95.7102
75778,99999,32.33383,-95.7102
75779,37300,31.794190999999998,-95.661964
75780,27380,31.782048,-95.16402099999999
75782,11980,32.075703000000004,-95.59919000000001
75783,99999,32.810076,-95.4355
75784,27380,31.883205,-94.9689
75784,30980,31.883205,-94.9689
75785,27380,31.793640000000003,-95.16761
75788,34860,31.825527,-94.91759
75789,27380,32.137225,-95.10105
75789,46340,32.137225,-95.10105
75790,99999,32.533765,-95.63493000000001
75790,46340,32.533765,-95.63493000000001
75791,46340,32.226082,-95.21751
75792,46340,32.476905,-95.13088
75801,37300,31.779481,-95.63325
75802,37300,31.926835999999998,-95.579561
75803,37300,31.760417999999998,-95.656779
75831,99999,31.453732000000002,-96.03725
75833,99999,31.27575,-95.90131
75834,99999,31.105786,-95.13879399999999
75835,99999,31.315837,-95.47393000000001
75838,99999,31.476671000000003,-96.22211999999999
75839,37300,31.627557,-95.53225
75840,99999,31.763713,-96.10808
75844,99999,31.505916,-95.46315
75844,37300,31.505916,-95.46315
75845,99999,31.090647999999998,-95.07826
75846,99999,31.346581,-96.17433
75847,99999,31.355453000000004,-95.15420999999999
75848,99999,31.832720000000002,-96.32126
75849,99999,31.398448,-95.4737
75850,99999,31.134863,-95.93312
75851,99999,31.104196999999996,-95.46434
75852,99999,30.984334999999998,-95.71669
75852,26660,30.984334999999998,-95.71669
75853,37300,31.930882,-95.82974
75855,99999,31.579572,-95.85303
75856,99999,31.213490000000004,-95.23475
75858,99999,31.369811,-95.09184
75859,18620,31.889747999999997,-96.25435
75859,99999,31.889747999999997,-96.25435
75860,99999,31.625566999999997,-96.27068
75861,37300,31.829314,-95.86383
75862,99999,30.944809999999997,-95.33298
75862,26660,30.944809999999997,-95.33298
75901,31260,31.330567,-94.68666999999999
75902,31260,31.362315000000002,-94.761103
75903,31260,31.276646999999997,-94.56759
75904,31260,31.339890999999998,-94.76295
75915,31260,31.287257,-94.577084
75925,27380,31.626263,-95.05495
75926,99999,31.243006,-94.96448000000001
75928,99999,30.680344,-93.68535
75929,99999,31.242362,-94.17675
75930,99999,31.340382,-94.02062
75931,99999,31.109064,-93.99031
75932,99999,31.067439,-93.61936
75933,99999,30.580647999999997,-93.81111999999999
75934,99999,30.907239,-94.7312
75935,99999,31.769105,-94.18997
75936,99999,30.942335999999997,-94.58376
75937,34860,31.467506,-94.37459
75938,99999,30.916106,-94.35108000000001
75939,99999,30.998982,-94.7994
75941,31260,31.195633,-94.77725
75942,99999,30.819095,-94.40496999999999
75943,34860,31.654777000000003,-94.90988
75944,34860,31.368871999999996,-94.40817
75946,34860,31.834379,-94.52629
75946,30980,31.834379,-94.52629
75948,99999,31.332569,-93.75338
75949,31260,31.226939,-94.5321
75951,99999,30.941282,-94.03455
75954,99999,31.95015,-94.05761
75956,99999,30.670556,-93.93811
75958,34860,31.534162,-94.639022
75959,99999,31.511711,-93.86086
75960,99999,30.903688,-94.80915999999999
75961,34860,31.626011,-94.60338
75963,34860,31.604573,-94.66412700000001
75964,34860,31.61099,-94.70503000000001
75965,34860,31.649582000000002,-94.638278
75966,99999,30.831678000000004,-93.74869
75968,99999,31.234368,-93.94399
75969,31260,31.436494,-94.87815
75972,99999,31.514959,-94.16169000000001
75973,99999,31.735326,-93.90706
75974,99999,31.943272999999998,-94.24291
75975,99999,31.903614,-94.40775
75976,27380,31.506076,-94.94939000000001
75977,99999,31.038417,-93.80057
75978,34860,31.502291999999997,-94.52803
75979,99999,30.768601,-94.40671
75980,31260,31.154673,-94.363
75990,99999,30.792673999999998,-94.354476
76001,23104,32.634203,-97.14403
76002,23104,32.632349,-97.0963
76003,23104,32.741685,-97.225324
76004,23104,32.771419,-97.291484
76006,23104,32.778046999999994,-97.08088000000001
76008,23104,32.690922,-97.64013
76009,23104,32.408183,-97.20956
76010,23104,32.723382,-97.08498
76011,23104,32.753671999999995,-97.08706
76012,23104,32.752047999999995,-97.13514
76013,23104,32.721632,-97.14698
76014,23104,32.694666,-97.08748
76015,23104,32.691393,-97.13546
76016,23104,32.686863,-97.19234
76017,23104,32.659277,-97.16435
76018,23104,32.65392,-97.08724000000001
76020,23104,32.905693,-97.54845
76021,23104,32.851678,-97.13849
76022,23104,32.831228,-97.14593
76023,23104,33.068301,-97.59099
76028,23104,32.535841,-97.30681
76031,23104,32.343115000000004,-97.40080999999999
76033,24180,32.350907,-97.41025400000001
76033,23104,32.350907,-97.41025400000001
76034,23104,32.885062,-97.14923
76035,24180,32.546387,-97.64633
76035,23104,32.546387,-97.64633
76036,23104,32.573816,-97.38490999999999
76039,23104,32.858727,-97.08453
76040,23104,32.826172,-97.09721
76041,19124,32.244026,-96.86701
76043,24180,32.228184000000006,-97.77198
76044,23104,32.442679,-97.52595
76048,24180,32.424695,-97.78894
76049,23104,32.440376,-97.72001999999999
76049,24180,32.440376,-97.72001999999999
76050,99999,32.27442,-97.19282
76050,23104,32.27442,-97.19282
76050,19124,32.27442,-97.19282
76051,19124,32.93195,-97.08498
76051,23104,32.93195,-97.08498
76052,19124,32.972998,-97.35592
76052,23104,32.972998,-97.35592
76053,23104,32.821378,-97.181
76054,23104,32.858398,-97.17681
76055,99999,32.157903000000005,-97.15014000000001
76055,19124,32.157903000000005,-97.15014000000001
76058,23104,32.461964,-97.40774
76059,23104,32.39286,-97.3275
76060,23104,32.645257,-97.21458
76061,23104,32.502674,-97.16346999999999
76063,19124,32.577009999999994,-97.13485
76063,23104,32.577009999999994,-97.13485
76064,19124,32.307456,-97.02761
76065,19124,32.484094,-96.98671999999999
76066,33420,32.715412,-98.00165
76066,23104,32.715412,-98.00165
76067,33420,32.810275,-98.10707
76067,23104,32.810275,-98.10707
76070,23104,32.259828999999996,-97.65485
76070,24180,32.259828999999996,-97.65485
76071,23104,33.003717,-97.48974
76073,23104,33.122273,-97.71691
76077,24180,32.281220000000005,-97.70926999999999
76078,19124,33.072675,-97.473
76078,23104,33.072675,-97.473
76082,23104,32.964932,-97.69803
76084,23104,32.434321999999995,-97.09988
76084,19124,32.434321999999995,-97.09988
76085,23104,32.847183,-97.6986
76086,23104,32.77516,-97.77986999999999
76087,24180,32.703008000000004,-97.74814
76087,23104,32.703008000000004,-97.74814
76088,23104,32.842085,-97.90477
76092,23104,32.946678000000006,-97.14523
76092,19124,32.946678000000006,-97.14523
76093,99999,32.220267,-97.39036
76093,23104,32.220267,-97.39036
76097,23104,32.524392999999996,-97.2609
76102,23104,32.75388,-97.32987
76103,23104,32.745681,-97.26563
76104,23104,32.730265,-97.32002
76105,23104,32.724831,-97.26992
76106,23104,32.798429,-97.354
76107,23104,32.738481,-97.38424
76108,23104,32.762563,-97.48079
76109,23104,32.699565,-97.37808000000001
76110,23104,32.706331,-97.33787
76111,23104,32.778479,-97.30099
76112,23104,32.744032000000004,-97.21956999999999
76114,23104,32.781329,-97.40099000000001
76115,23104,32.680333000000005,-97.33579
76116,23104,32.72228,-97.44409
76117,23104,32.805378999999995,-97.27036
76118,23104,32.80533,-97.22264
76119,23104,32.691033000000004,-97.26479
76120,23104,32.762631,-97.17527
76123,23104,32.623807,-97.37548000000001
76126,23104,32.649476,-97.49124
76127,23104,32.772063,-97.42165
76131,23104,32.873017,-97.34622
76132,23104,32.670345000000005,-97.4143
76133,23104,32.655401,-97.37765
76134,23104,32.649855,-97.33358
76135,23104,32.823629,-97.45167
76137,23104,32.868140000000004,-97.28566
76140,23104,32.630268,-97.27102
76148,23104,32.869384000000004,-97.25123
76155,23104,32.830932000000004,-97.04778
76177,19124,32.949819,-97.31406
76177,23104,32.949819,-97.31406
76179,23104,32.876475,-97.41249
76180,23104,32.855666,-97.21818
76201,19124,33.226597999999996,-97.13061
76202,19124,33.225522999999995,-97.10854599999999
76203,19124,33.246457,-97.127027
76205,19124,33.161559999999994,-97.10376
76206,19124,33.169379,-97.15055799999999
76207,19124,33.236827000000005,-97.16941
76208,19124,33.198442,-97.06078000000001
76209,19124,33.23552,-97.11274300000001
76210,19124,33.143186,-97.088337
76225,23104,33.360331,-97.69158
76226,19124,33.105309000000005,-97.16294
76227,19124,33.274761,-96.99457
76228,48660,33.586753,-98.07694000000001
76228,99999,33.586753,-98.07694000000001
76230,99999,33.54007,-97.88575
76233,43300,33.542765,-96.89419000000001
76233,23620,33.542765,-96.89419000000001
76234,19124,33.263039,-97.55657
76234,23104,33.263039,-97.55657
76234,23620,33.263039,-97.55657
76234,99999,33.263039,-97.55657
76238,23620,33.491310999999996,-97.39135999999999
76239,23620,33.530807,-97.54944
76239,99999,33.530807,-97.54944
76240,43300,33.627942,-97.13636
76240,23620,33.627942,-97.13636
76241,23620,33.610384,-97.03692
76245,43300,33.842878000000006,-96.82348
76246,23104,33.41798,-97.46457
